,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1119,12894351,17229553,Entire home/apt,,Tallinn,1,,2,1.0,1.0,47.0,2.0,59.433266,24.754977,2016-07-08 23:33:22.191384
1120,12895419,34624140,Entire home/apt,,Tallinn,9,4.0,2,1.0,1.0,19.0,1.0,59.416104,24.744028,2016-07-09 00:01:18.335275
1121,12896299,36031342,Entire home/apt,,Tallinn,4,5.0,4,1.0,1.0,39.0,2.0,59.418687,24.738205,2016-07-08 23:24:43.807055
1122,12913421,70800335,Entire home/apt,,Tallinn,1,,2,1.0,1.0,56.0,3.0,59.442855,24.73195,2016-07-08 23:31:18.672681
1123,12928390,70946863,Entire home/apt,,Tallinn,0,,4,1.0,1.0,45.0,1.0,59.420908,24.742259,2016-07-08 23:15:54.221618
1124,12936666,55417111,Entire home/apt,,Tallinn,4,4.5,4,1.0,1.0,77.0,1.0,59.441864,24.765712,2016-07-08 23:17:34.666737
1125,12944176,12712221,Entire home/apt,,Tallinn,1,,2,0.0,1.0,58.0,2.0,59.4408,24.753235,2016-07-08 23:26:06.863933
1126,12945499,71111707,Entire home/apt,,Tallinn,5,4.5,3,1.0,1.0,43.0,2.0,59.42759,24.776117,2016-07-08 23:08:27.990906
1127,12956302,51122238,Private room,,Tallinn,4,4.5,2,1.0,1.0,20.0,1.0,59.442934,24.834336,2016-07-08 23:49:57.178137
1128,12957837,71232570,Entire home/apt,,Tallinn,8,4.5,3,0.0,1.0,32.0,2.0,59.430677,24.73492,2016-07-08 23:43:57.461682
1129,12961963,61974189,Entire home/apt,,Tallinn,5,3.5,5,2.0,1.0,67.0,2.0,59.445885,24.746401,2016-07-08 23:34:38.353639
1130,12964430,7217961,Entire home/apt,,Tallinn,0,,3,2.0,1.0,55.0,,59.442113,24.72844,2016-07-09 00:05:58.293619
